security_code,as_of_year,cutoff_notice,verdict,basis,business_desc_at_period,reason,evidence
600285,2007,2008-04-30,boundary_pending,fin,制造业-医药制造业｜河南｜药品生产批发与医疗器械,毛利率十一年维持在46.8%~84.1%的高位显示产品有定价权，但ROE 2001-2006六年仅2.5~5.1%（其中四年低于4.2%）、净利十一年由0.23亿仅增至0.69亿、营收由0.7亿仅增至5.2亿；2007年ROE 13.2%的回升伴随BPS由4.55降至2.79的净资产收缩。高毛利长期未转化为股东回报。行业非绝望。,2001-2007 ROE 5.1/3.2/3.4/3.5/4.1/2.5/13.2%；净利0.25/0.13/0.14/0.15/0.18/0.13/0.69亿；BPS 4.55→2.79
002172,2007,2008-04-30,boundary_pending,fin,卫生和社会工作-卫生｜江苏｜粘胶纤维与功能性纤维制造,毛利率四年19.5~29.1%属化纤常态，ROE 34.8~55.8%的高位来自BPS仅2.12~3.01的极低净资产基数（2007年募资后升至6.32）；粘胶纤维产能由资金即可复制，2007年毛利率的改善与同期粘胶短纤价格上行同步。且2007-09上市满0年。行业非绝望。,2004-2007毛利率19.5/20.3/21.5/29.1%；ROE 55.8/34.8/36.5/39.9%；BPS 2.12/3.01/2.13/6.32
000668,2007,2008-04-30,boundary_pending,fin,房地产业｜山东｜房地产开发经营与住宅装饰装修,毛利率十二年长期在7.7%~13.9%的极低区间——在房地产中属异常低位，说明其以低毛利的建筑施工或代建为主；ROE 2001-2006六年仅5.4~9.7%。员工仅60人而2007年营收37.4亿，业务形态存疑。行业非绝望。,1996-2007毛利率9.3/9.3/9.1/12.0/10.8/11.3/13.9/13.6/10.9/7.7/7.8/10.7%；ROE 5.4/7.0/8.8/9.2/7.1/9.7/17.2%；员工60人
002014,2007,2008-04-30,boundary_pending,fin,制造业-橡胶和塑料制品业｜安徽｜真空镀膜与彩印复合软包装材料,毛利率七年由21.4%降至15.5%（降5.9pp）、ROE由32.2%连续四年降至12.0%；营收七年由2.5亿增至10.5亿（4.2倍）而净利仅由0.21亿增至0.54亿，2004年募资后回报即持续下行且未恢复。软包装材料无准入门槛。行业非绝望。,2001-2007毛利率19.4/21.2/21.4/19.2/17.1/17.0/15.5%；ROE 25.9/32.0/32.2/18.7/13.0/13.6/12.0%
002088,2007,2008-04-30,boundary_pending,boundary,制造业-非金属矿物制品业｜山东｜建设工程施工与非金属材料,毛利率五年稳定在37.5%~40.7%的3.2pp窄区间且2007年为最高、净利五年由0.25亿增至1.33亿（5.3倍）无一年下滑，两项俱佳；但营收仅6.7亿、2006-11上市满1年，且ROE由42.4%连续三年降至22.4%（BPS由2.22升至4.87）。规模与可比历史都不足。按§5.4.2(a)与§5.4.1第4条判boundary。,2003-2007毛利率37.5/38.7/39.3/39.6/40.7%；净利0.25/0.46/0.63/0.81/1.33亿；ROE 24.6/42.4/39.0/33.8/22.4%
002122,2007,2008-04-30,boundary_pending,boundary,制造业-通用设备制造业｜浙江｜人工智能软硬件与通用设备,毛利率四年稳定在29.3%~33.4%且逐年上行、净利四年由0.54亿增至2.57亿（4.8倍）无一年下滑；但ROE由63.2%骤降至20.8%系2007年募资使BPS由3.83跳至11.78，摊薄后的稳态回报尚无数据，且营收仅13.4亿、2007-03上市满0年、可比历史仅四年。按§5.4.2(a)判boundary。,2004-2007毛利率29.3/31.2/31.9/33.4%；净利0.54/0.90/1.91/2.57亿；ROE 45.7/51.5/63.2/20.8%；BPS 3.83→11.78
000616,2007,2008-04-30,boundary_pending,boundary,房地产业｜辽宁｜项目投资管理与股权投资,2001-2003三年ROE仅1.4~7.6%（2002年1.4%），2004年营收由5.6亿跳至24.0亿后2005年又降至6.8亿、ROE降至4.7%；毛利率在17.2%~87.8%间剧烈摆动。员工仅146人而2007年营收20.7亿，经营范围为项目投资与股权投资，主体经营内容无法从表内判断。按§5.4.1第6条判boundary。,2001-2007 ROE 3.4/1.4/7.6/27.1/4.7/18.8/28.2%；营收0.8/0.8/5.6/24.0/6.8/14.1/20.7亿；毛利率87.8/82.1/24.0/17.2/26.6/34.4/41.1%
000677,2007,2008-04-30,boundary_pending,fin,制造业-纺织业｜山东｜纺织与道路货物运输,毛利率十二年在14.0%~23.2%的低位、ROE 2002-2006五年仅6.0~17.3%（2002年6.0%、2006年8.6%）；2007年ROE 28.0%、净利由0.70亿跳至2.76亿（3.9倍）而营收仅增24%、毛利率仅升5.2pp，跳升与经营指标脱节。纺织制造无准入门槛。行业非绝望。,2001-2007 ROE 10.7/6.0/7.8/17.3/11.1/8.6/28.0%；2006→2007净利0.70→2.76亿而营收25.1→31.2亿
600627,2007,2008-04-30,boundary_pending,boundary,制造业-电力工程项目总承包｜上海｜建设项目与设备成套,1996-2005十年营收字段全部缺失；ROE 1998-2003六年仅1.3~12.4%（1998年1.3%、2001年4.9%），2005-2006跳至33.0%/32.2%后2007年又降至20.6%、净利由5.60亿降至4.41亿。数据不完整且回报在跳升后即回落。按§5.4.1第6条判boundary。,1996-2005营收字段缺失；ROE 1.3/—/12.4/4.9/6.0/8.9/12.9/33.0/32.2/20.6%；2006→2007净利5.60→4.41亿
000635,2007,2008-04-30,boundary_pending,boundary,制造业-化学原料和化学制品制造业｜宁夏｜基础化学原料与化工产品制造,2001年亏损1.97亿（ROE −107.5%、毛利率−13.7%）、2002年再亏0.85亿（ROE −60.6%），净资产被侵蚀至BPS 0.86；2003年后ROE 17.1~31.7%建立在BPS仅1.08~2.71的极低净资产基数上，且2006年净利较2005年下降24%。十二年中有两年净资产近乎归零。按§5.4.1第6条判boundary。,2001-2002净利−1.97/−0.85亿、BPS 1.60/0.86；2003-2007 ROE 22.0/31.7/21.7/17.1/31.3%；BPS 1.08/1.52/1.54/1.83/2.71
600641,2007,2008-04-30,boundary_pending,boundary,房地产业｜上海｜集成电路芯片销售与房地产,ROE 2003-2006四年仅1.4~7.1%（2003-2005三年均低于2.1%、净利仅0.27~0.41亿），2007年跳至18.3%、净利由1.46亿跳至4.80亿（3.3倍）而营收反由9.9亿降至8.8亿——利润与营收反向，说明来自投资收益或资产处置而非经营。经营范围含集成电路销售与房地产，主业不明。按§5.4.1第6条判boundary。,2003-2007 ROE 1.7/2.0/1.4/7.1/18.3%；净利0.34/0.41/0.27/1.46/4.80亿；2006→2007营收9.9→8.8亿而净利1.46→4.80亿
600197,2007,2008-04-30,boundary_pending,fin,制造业-酒、饮料和精制茶制造业｜新疆｜白酒生产与火力发电,毛利率十二年稳定在41.5%~52.5%显示白酒产品有定价权，但ROE 2000-2007八年仅−2.7%~12.2%（2005年亏损0.22亿）、净利十二年由0.26亿仅增至1.07亿、营收由1.9亿仅增至6.4亿。区域白酒的品牌溢价未转化为规模扩张或高回报，且经营范围含火力发电、主业混合。行业非绝望。,2000-2007 ROE 10.6/10.6/10.1/9.8/9.9/−2.7/11.9/12.2%；净利0.81/0.77/0.79/0.78/0.84/−0.22/0.99/1.07亿
002073,2007,2008-04-30,boundary_pending,boundary,制造业-专用设备制造业｜山东｜机械设备模具与自动化系统,毛利率五年38.7~51.6%在专用设备中属高位、净利五年由0.54亿增至1.43亿（2.6倍）无一年下滑；但营收仅5.0亿、2006-10上市满1年，且ROE由53.9%连续四年降至16.1%，2007年BPS由11.61骤降至0.34（口径异常，可能为送转），回报口径不可比。按§5.4.2(a)与§5.4.1第6条判boundary。,2003-2007毛利率51.6/42.1/38.7/42.4/46.0%；ROE 53.9/37.7/30.0/22.6/16.1%；BPS 11.61→0.34（异常）
002133,2007,2008-04-30,boundary_pending,fin,房地产业｜浙江｜房地产开发经营与医疗服务,毛利率四年在23.5%~51.0%间大幅摆动（随项目结算节奏），ROE由32.9%降至17.8%（2007年募资使BPS由1.98跳至4.52）；员工仅339人、2007-04上市满0年、可比历史仅四年。房地产开发的要素资金充足者可同样取得。行业非绝望。,2004-2007毛利率23.5/38.1/51.0/36.8%；ROE 31.6/32.9/26.5/17.8%；BPS 1.18/1.60/1.98/4.52
000861,2007,2008-04-30,boundary_pending,fin,租赁和商务服务业-商务服务业｜广东｜日用百货销售与柜台出租,2002年亏损0.24亿，2000-2006七年ROE仅3.0~9.5%（其中四年低于6.4%）；2007年ROE 11.3%、净利由0.17亿跳至1.35亿（7.9倍）而营收仅由3.5亿增至7.3亿、毛利率由27.3%跳至47.1%，跳升与经营规模不匹配。行业非绝望。,2000-2007 ROE 3.0/3.9/−11.0/3.2/6.7/6.3/9.5/11.3%；2006→2007净利0.17→1.35亿、毛利率27.3→47.1%
002186,2007,2008-04-30,boundary_pending,boundary,住宿和餐饮业-餐饮业｜北京｜餐饮服务与食品加工,毛利率四年稳定在54.5%~59.7%（餐饮业特性）、ROE四年19.1~25.2%、净利四年由0.38亿增至0.64亿；但营收仅9.2亿、2007-11上市满0年、可比历史仅四年，且2007年净利较2006年仅增3%、毛利率连续三年下行。连锁餐饮的门店复制门槛主要是管理与选址，无法从表内证实。按§5.4.2(a)判boundary。,2004-2007毛利率59.7/59.2/57.5/54.5%；ROE 19.1/22.0/25.2/19.3%；净利0.38/0.48/0.62/0.64亿
000655,2007,2008-04-30,boundary_pending,boundary,采矿业-黑色金属矿采选业｜山东｜非煤矿山开采与发电供电,2004-2005连续两年亏损（ROE −31.5%/−29.4%），净资产被侵蚀至BPS 0.94；2006-2007 ROE 22.6%/28.9%、毛利率由28.8%升至52.7%的回升与同期铁矿石价格大幅上行同步，而2000-2003四年ROE仅1.4~6.5%。虽含铁矿开采，但十二年中有两年为负、且高回报仅出现在价格上行的两年。按§5.4.1第6条判boundary。,2004-2005净利−1.47/−0.90亿、BPS 1.51/0.94；2000-2003 ROE 6.5/6.4/4.5/1.4%；2006-2007 ROE 22.6/28.9%、毛利率46.0/52.7%
600059,2007,2008-04-30,boundary_pending,fin,制造业-酒、饮料和精制茶制造业｜浙江｜酒制品与调味品生产,毛利率十二年维持在31.7%~45.7%显示产品有一定定价权，但ROE 2001-2007七年仅2.1~7.9%且连续五年低于5%（2005年2.1%）、净利由1999年0.83亿降至2007年0.89亿、营收十二年由3.0亿仅增至8.1亿。黄酒的区域品牌未转化为股东回报。行业非绝望。,2001-2007 ROE 7.9/5.6/4.8/4.3/2.1/2.8/7.5%；净利0.69/0.64/0.55/0.51/0.26/0.32/0.89亿
000061,2007,2008-04-30,boundary_pending,boundary,租赁和商务服务业-商务服务业｜广东｜农产品批发市场开发经营管理,农产品批发市场具区位独占属性（同一城市的一级批发市场数量受规划限制），毛利率2006-2007回升至35.3%/46.4%；但ROE 2003-2006四年仅0.8~5.3%（2004年低至0.8%、净利仅0.11亿），营收由2003年25.0亿降至2007年14.3亿（降43%）。区位属性长期未转化为回报，且规模在收缩。按§5.4.1第6条判boundary。,2003-2007 ROE 5.3/0.8/1.0/3.5/10.8%；净利0.68/0.11/0.19/0.57/1.71亿；营收25.0/22.7/24.1/17.2/14.3亿
002160,2007,2008-04-30,boundary_pending,fin,制造业-有色金属冶炼和压延加工业｜江苏｜铝箔铝材铝板铝带制造,毛利率四年由14.6%降至10.4%——加工费模式、无产品溢价，ROE由39.0%降至9.2%（2007年募资使BPS由2.57跳至3.74）；净利四年停滞在0.37~0.45亿而营收由9.2亿增至17.2亿（1.9倍）。且2007-08上市满0年。行业非绝望。,2004-2007毛利率14.6/12.7/10.5/10.4%；ROE 39.0/21.1/19.1/9.2%；净利0.45/0.37/0.40/0.40亿
002194,2007,2008-04-30,boundary_pending,boundary,制造业-电子设备制造业｜湖北｜通讯电子与计算机软件开发,毛利率四年稳定在28.3%~31.4%、ROE四年39.5~44.3%且无一年低于39.5%、净利四年由0.68亿增至2.29亿（3.4倍）无一年下滑，三项俱佳；但营收仅10.3亿、2007-12才上市满0年、可比历史仅四年，且2007年ROE已在BPS由4.69升至7.91后降至39.5%。按§5.4.2(a)判boundary，待再积累两个年度。,2004-2007毛利率31.4/28.3/30.2/29.8%；ROE 44.3/42.8/44.3/39.5%；净利0.68/0.99/1.57/2.29亿
002077,2007,2008-04-30,boundary_pending,fin,制造业-电子设备制造业｜江苏｜高新技术产品投资与新型建材,毛利率五年由21.1%单调降至13.8%（降7.3pp）、ROE由17.9%降至11.2%；员工仅541人而2007年营收12.4亿，经营范围横跨高新技术投资、节能环保、新型建材与房地产，主业不明。且2006-11上市满1年。行业非绝望。,2003-2007毛利率21.1/20.7/19.0/15.1/13.8%；ROE 16.1/15.9/17.9/15.6/11.2%；员工541人
002106,2007,2008-04-30,boundary_pending,boundary,制造业-电子设备制造业｜广东｜彩色滤光片触摸屏与镀膜导电玻璃,毛利率2004-2007四年稳定在53.7%~58.9%——在电子元件中属罕见高位，净利五年由0.37亿增至2.29亿（6.2倍）；但营收仅5.7亿、2007-01才上市满0年，且2006-2007营收连续两年停滞在4.9~5.7亿、2007年ROE由47.9%骤降至16.1%（募资摊薄）。规模过小且增长已停滞。按§5.4.2(a)与§5.4.1第4条判boundary。,2004-2007毛利率58.9/56.2/58.2/53.7%；ROE 55.5/54.8/47.9/16.1%；营收3.9/5.2/4.9/5.7亿
002114,2007,2008-04-30,boundary_pending,fin,制造业-有色金属冶炼和压延加工业｜云南｜矿产资源开采与危险化学品生产,虽含非煤矿山开采与矿产勘查，但毛利率2006-2007骤降至14.0%/13.9%（此前2003-2005为22.7~26.2%），说明业务重心已转向低毛利的冶炼或贸易；ROE 2007年由38.6%降至21.6%（募资使BPS由2.78跳至5.43）。且2007-02上市满0年。行业非绝望。,2003-2007毛利率23.7/26.2/22.7/14.0/13.9%；ROE 12.5/19.9/20.2/38.6/21.6%；BPS 2.78→5.43
002137,2007,2008-04-30,boundary_pending,fin,制造业-电气机械和器材制造业｜广东｜互联网电子商务与电气机械,毛利率四年仅7.7~15.0%、2007年降至9.5%，净利率仅5.2%；ROE 19.2~42.2%的高位来自BPS仅1.28的极低净资产基数（2007年募资后升至3.86、ROE即降至19.2%）。员工仅728人而营收12.0亿，业务形态与电气机械制造不符。且2007-06上市满0年。行业非绝望。,2004-2007毛利率7.7/10.1/15.0/9.5%；ROE 20.7/42.2/41.1/19.2%；BPS 5.95/1.28/1.28/3.86
002067,2007,2008-04-30,boundary_pending,fin,制造业-造纸和纸制品业｜浙江｜纸浆纸制品与再生资源回收,毛利率五年稳定在19.3%~20.9%但绝对水平属造纸常态，ROE由18.2%连续三年降至10.4%（2006-2007募资使BPS由2.13升至4.83）；营收五年由7.4亿仅增至11.3亿。造纸产能由资金即可复制。且2006-09上市满1年。行业非绝望。,2003-2007毛利率19.6/19.9/19.3/20.9/19.3%；ROE 18.2/18.1/14.2/10.4%；BPS 2.13/2.88/4.83
600097,2007,2008-04-30,boundary_pending,boundary,农、林、牧、渔业-渔业｜上海｜远洋捕捞与水产养殖,1999年亏损1.89亿、2000年ROE −45.2%且BPS被侵蚀至0.09；2001-2006六年ROE仅3.9~10.3%（其中五年低于8.1%）、净利停滞在0.10~0.13亿；2007年净利跳至0.88亿而ROE反仅2.0%（口径矛盾）。十二年中有两年净资产近乎归零，且最新一年数据自相矛盾。按§5.4.1第6条判boundary。,1999-2000净利−1.89亿、BPS 0.09；2001-2006 ROE 10.3/8.0/6.6/6.8/7.7/3.9%；2007净利0.88亿而ROE 2.0%
600790,2007,2008-04-30,boundary_pending,boundary,租赁和商务服务业-商务服务业｜浙江｜商业综合体管理与供应链服务,2001年亏0.47亿、2006年再亏0.89亿，2002-2005四年ROE仅0.0~2.2%（净利0.05~0.21亿）；2007年ROE 13.6%、净利由−0.89亿转为1.39亿、毛利率由27.4%跳至41.8%。十二年中有两年为负、四年几乎不盈利，回报无任何稳定性。按§5.4.1第6条判boundary。,2001/2006净利−0.47/−0.89亿；2002-2005 ROE —/0.0/2.2/1.1%；2007 ROE 13.6%、净利1.39亿
000040,2007,2008-04-30,boundary_pending,boundary,电力、热力生产和供应业｜广东｜环保技术研发与生态环境治理,2001-2002连续两年亏损（累计亏3.71亿、ROE −26.3%），2003-2006四年ROE仅1.4~3.4%（净利0.16~0.28亿）；2006年营收与净利字段缺失，2007年ROE也仅7.4%。十二年中有两年巨亏、四年几乎不盈利，且数据存在缺口。按§5.4.1第6条判boundary。,2001-2002净利−1.26/−2.45亿；2003-2007 ROE 2.2/3.4/1.8/1.4/7.4%；2006年营收与净利字段缺失
000952,2007,2008-04-30,boundary_pending,boundary,制造业-医药制造业｜湖北｜药品生产与保健食品,毛利率十二年在24.4%~57.5%间波动，ROE 2000-2006七年仅1.5~6.6%（其中四年低于2.7%、净利仅0.08~0.20亿）；2007年ROE跳至31.8%、净利由0.17亿跳至1.84亿（10.8倍）、毛利率由30.3%跳至57.5%，而营收仅由4.0亿增至7.9亿。跳升幅度与经营规模严重不匹配。按§5.4.1第6条判boundary。,2000-2006 ROE 6.6/5.1/4.0/1.5/1.6/1.6/2.7%；2006→2007净利0.17→1.84亿、毛利率30.3→57.5%
000721,2007,2008-04-30,boundary_pending,fin,住宿和餐饮业-餐饮业｜陕西｜餐饮管理与食品销售,毛利率十二年高度稳定在54.6%~60.4%（餐饮业特性），但ROE 2000-2007八年仅1.3~8.1%（其中五年低于6.5%）、净利十二年由0.17亿仅增至0.12亿实为负增长、营收由1.4亿仅增至5.0亿。稳定的高毛利完全未转化为股东回报，说明费用端吞噬全部毛利。行业非绝望。,2000-2007 ROE 1.3/8.1/6.3/7.3/6.7/6.4/3.1/3.4%；净利0.03/0.22/0.17/0.21/0.20/0.21/0.12/0.12亿
601186,2008,2009-04-30,boundary_pending,fin,建筑业-土木工程建筑业｜北京｜铁路公路城轨机场港口隧道桥梁工程总承包,毛利率2002-2008七年落在9.1%~11.8%区间、2006-2007降至9.1%/9.5%的区间低位，2008年净利率仅1.6%；营收七年由544.6亿增至2261.4亿（4.2倍）而毛利率不升反降，说明规模没有换来定价权——工程总承包按招标定价、面对的是单一大型业主。ROE 2004-2007的4.0/35.8/85.9/94.8%系上市前净资产极薄所致（2007年BPS仅0.63元），补充资本后2008年即回落至10.1%。与2007档已判的一家同类工程总承包公司（毛利率10.2%~11.4%）处同一档次。且2008-03才上市满0年。,2002-2008毛利率11.8/10.5/10.1/9.9/9.1/9.5/10.0%；营收544.6→2261.4亿、净利3.34→36.44亿；BPS 0.63(2007)→3.87(2008)元；ROE 94.8%(2007)→10.1%(2008)
600704,2008,2009-04-30,boundary_pending,fin,批发和零售业-批发业｜浙江｜实业投资股权投资资产管理与汽车销售,毛利率1996-2008十三年由9.9%降至5.6%、无一年超过12.6%；ROE 2002-2006五年仅3.8%~5.5%。2008年营收由41.5亿跳至264.1亿（6.4倍）而净利仅由1.48亿增至2.12亿、毛利率同步由12.6%腰斩至5.6%，属并入低毛利贸易资产而非内生改善。贸易流通的采销两端均无排他性，资本可直接复制。,1996-2008毛利率9.9→5.6%；2002-2006 ROE 4.0/4.2/3.8/4.9/5.5%；2007→2008营收41.5→264.1亿、毛利率12.6→5.6%、净利1.48→2.12亿
