security_code,security_name,exchange,board,industry,listing_date,round1_attention_class,round1_attention_reason,round1_note,round1_reviewed_at_utc,prior_final_decision,prior_watch_selection_route,prior_decision_reason,prior_quality_tier,prior_strategy_tag,prior_tier_reason,prior_valuation_tier,prior_valuation_reason,prior_core_pool_eligible,decision_log_entries,decision_log_last_at_utc
688177,百奥泰,SSE,star_market,制造业,2020-02-21,boundary_pending,生物类似药与ADC，毛利78.9%但ROE-61.2%、中报增亏,出海授权兑现,2026-08-09T00:00:00+00:00,,,,,,,,,,0,
688178,万德斯,SSE,star_market,水利、环境和公共设施管理业,2020-01-14,boundary_pending,营收 5.0亿、毛利 10.1%；ROE18-25 28/25/12/6/2/-7/-7/-12，其中 3 年为负,运营占比,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
688179,阿拉丁,SSE,star_market,科学研究和技术服务业,2020-10-26,boundary_pending,2026H1 中报复核（2026-08-23）：营收 3.71 亿(+34.8%)、归母 0.68 亿(+138.6%)、ROE 6.1%（25H1 2.5%）、毛利 65.5%（25H1 61.0%）——H1 ROE 折年约 12.2% 有改善，但近三年中位口径未变，待 2026 年报复核；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 7.0亿、毛利 64.0%；ROE18-25 17/19/17/11/10/9/9/9，近三年中位 9.3%,SKU扩张+海外,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
688180,君实生物,SSE,star_market,制造业,2020-07-15,boundary_pending,营收 25.0亿、毛利 81.3%；ROE18-25 -73/-23/-42/-11/-33/-27/-20/-15，其中 8 年为负,核心品种盈利+出海兑现,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
688181,八亿时空,SSE,star_market,制造业,2020-01-06,boundary_pending,2026H1 中报复核（2026-08-23）：营收 4.70 亿(+13.2%)、归母 0.44 亿(+41.5%)、ROE 2.1%（25H1 1.5%）、毛利 39.8%（25H1 39.6%）——H1 ROE 折年约 4.2% 仍低于 10%，回报不足结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 8.7亿、毛利 39.6%；ROE18-25 24/20/11/12/11/5/4/4，近三年中位 3.9%,OLED材料突破,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
688182,灿勤科技,SSE,star_market,制造业,2021-11-16,boundary_pending,2026H1 中报复核（2026-08-23）：营收 5.99 亿(+108.6%)、归母 0.56 亿(+8.3%)、ROE 2.5%（25H1 2.4%）、毛利 24.6%（25H1 31.2%）——H1 ROE 折年约 4.9% 仍低于 10%，回报不足结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 7.2亿、毛利 31.1%；ROE18-25 44/140/40/9/4/2/3/5，近三年中位 2.7%,新场景放量后复核,2026-08-23T00:00:00+00:00,watch,boundary_judged_watch,Retained after boundary review. 灿勤科技: Ceramic dielectric filter and microwave ceramic component supplier with integrated ceramic-powder-to-device process and domestic 5G filter localization value. triage 60.26; moat 53.08; technology 65.33; market 51.58; quality 70.38; governance 70.00.,,,,,,,1,
688183,生益电子,SSE,star_market,制造业,2021-02-25,boundary_pending,2026H1 中报核对（2026-08-23）：营收 57.84 亿(+53.5%)、归母 11.11 亿(+109.4%)、ROE 17.9%（25H1 11.7%）、毛利 34.3%（25H1 30.4%）；与 07 月预告「预增」一致（预告 104~114%，实际 109%）——H1 +54%/+109%、ROE 17.9% 为 AI PCB 景气，与母公司生益科技（在池）业务重叠，防7 结论不变；维持 boundary_pending。前判（2025年报+26Q1+中报预告，2026-08-09）：高多层高速 PCB（生益科技子公司），25年报 ROE**29.7%**、毛利31.2%，AI 服务器与交换机板放量；但**与母公司生益科技及沪电股份高度同质**，且规模小一档,,2026-08-23T00:00:00+00:00,,,,,,,,,,126,2026-08-09T22:17:00+00:00
688184,ST帕瓦,SSE,star_market,制造业,2022-09-19,boundary_pending,三元前驱体，毛利7.5%；被实施风险警示，**原因须对照交易所文书核验**,摘帽复核（需核验）,2026-08-09T00:00:00+00:00,,,,,,,,,,0,
688185,康希诺,SSE,star_market,制造业,2020-08-13,boundary_pending,营收 10.7亿、毛利 77.5%；ROE18-25 -25/-12/-13/27/-12/-25/-7/1，其中 6 年为负,常规疫苗管线放量盈利,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
688186,广大特材,SSE,star_market,制造业,2020-02-11,boundary_pending,营收 49.1亿、毛利 17.3%；ROE18-25 19/15/11/8/3/3/3/5，近三年中位 3.2%,无重大变化则维持,2026-08-10T00:00:00+00:00,watch,boundary_judged_watch,"Watch. 广大特材: 广大特材 has high-end special alloy, gear steel and other special-material exposure. It is weaker than 中信特钢, but the materials optionality warrants boundary tracking. triage 47.84; moat 40.82; technology 57.09; market 44.95; quality 61.09; governance 66.09.",,,,,,,1,
688187,时代电气,SSE,star_market,制造业,2021-09-07,boundary_pending,2026H1 中报复核（2026-08-23）：营收 130.71 亿(+7.0%)、归母 17.12 亿(+2.4%)、ROE 4.0%（25H1 4.1%）、毛利 32.8%（25H1 32.0%）——H1 ROE 折年约 7.9% 仍低于 10%，回报不足结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 287.0亿、毛利 33.4%；ROE18-25 14/13/11/8/8/8/9/10，近三年中位 9.3%,市场化功率半导体与海外占比提升后复核,2026-08-23T00:00:00+00:00,watch,direct_watch,Watch. 时代电气: 时代电气依托中车体系，轨交牵引、电气系统、功率半导体和新能源装备能力横跨交通与能源，平台性强。 triage 61.03; moat 50.33; technology 64.00; market 71.58; quality 69.17; governance 69.50.,,,,,,,2,
688188,柏楚电子,SSE,star_market,信息传输、软件和信息技术服务业,2019-08-08,worth_attention,2026H1 中报复核（2026-08-23）：营收 12.78 亿(+15.8%)、归母 7.87 亿(+23.0%)、ROE 12.3%（25H1 11.2%）、毛利 73.9%（25H1 78.8%）——载体未见破坏，维持 worth_attention。前判（2025年报+2026Q1，2026-08-09）：L2 层，多年 ROE 结构稳定或上升，2025年报与2026Q1 未见护城河损坏,防3.1 ROE 检验通过；维持在池,2026-08-23T00:00:00+00:00,watch,direct_watch,"Retained. 柏楚电子: Laser-cutting CNC/control-system product leader with very high productization and switching costs inside laser processing; this is software plus process know-how, not generic IT services. triage 68.28; moat 58.76; technology 68.21; market 72.13; quality 76.37; governance 70.76.",L2,C-GARP成长型,,高估,激光切割控制系统垄断（净利率51.5%）+增长稳定验证（FY2025+26%、Q1'26+23.9%），PE-TTM 35.1处5年1.2%分位（历史最低区）；按C档PEG约1.2落在中性带（1.0-1.5），未及较低估门槛。质量极高但增速对估值的覆盖中规中矩，定中性。,yes,227,2026-08-23T21:38:14+00:00
688189,南新制药,SSE,star_market,制造业,2020-03-26,boundary_pending,营收 1.4亿、毛利 31.5%；ROE18-25 26/33/10/-11/-6/-2/-31/-17，其中 5 年为负,新品种获批,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
688190,云路股份,SSE,star_market,制造业,2021-11-26,worth_attention,L2 层，多年 ROE 结构稳定或上升，2025年报与2026Q1 未见护城河损坏,防3.1 ROE 检验通过；维持在池,2026-08-09T00:00:00+00:00,watch,boundary_judged_watch,"Watch. 云路股份: retained for amorphous and nanocrystalline magnetic alloys, soft magnetic powder and wide-frequency power-electronics applications. triage 49.55; moat 44.00; technology 49.14; market 58.07; quality 54.29; governance 69.71.",L2,C-GARP成长型,,高估,非晶合金薄带全球第一的地位不变，PB处5年6.6%分位；但FY2025-18.4%、2026Q1-21.5%连续下滑（带材价格与需求走弱），26E+26%修复假设无当期证据。低分位与下行相抵，定中性；季度增速回正后上调复核。,yes,226,2026-08-23T21:38:14+00:00
688191,智洋创新,SSE,star_market,信息传输、软件和信息技术服务业,2021-04-08,boundary_pending,营收 11.8亿、毛利 28.7%；ROE18-25 22/33/26/11/3/5/6/7，近三年中位 5.8%,跨行业复制,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
688192,迪哲医药,SSE,star_market,制造业,2021-12-10,boundary_pending,2026H1 中报核对（2026-08-23）：营收 5.23 亿(+47.2%)、归母 -2.10 亿(+44.3%)、ROE -17.2%（25H1 -61.5%）、毛利 96.0%（25H1 95.6%）；与 07 月预告「减亏」一致（预告 44~44%，实际 44%）——经营/上市记录年限不变；维持 boundary_pending。前判（2025年报+26Q1+中报预告，2026-08-09）：创新药（舒沃替尼/戈利昔替尼），毛利95.7%但仍处大额亏损、ROE-74.0%；管线价值未转化为回报,商业化放量与现金流验证后复核,2026-08-23T00:00:00+00:00,watch,boundary_judged_watch,Retained after boundary review. 迪哲医药: Innovative oncology pipeline with differentiated targeted-therapy assets; retained narrowly because clinical asset quality can matter before mature profitability. triage 61.44; moat 56.76; technology 75.28; market 52.46; quality 68.50; governance 65.43.,,,,,,,1,
688193,仁度生物,SSE,star_market,制造业,2022-03-30,boundary_pending,营收 1.6亿、毛利 78.0%；ROE18-25 -48/3/34/26/3/1/-1/1，其中 2 年为负,常规放量,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
688195,腾景科技,SSE,star_market,制造业,2021-03-26,boundary_pending,精密光学元件与光纤器件，毛利37.2%、ROE7.5%,AI光学放量后复核,2026-08-09T00:00:00+00:00,watch,boundary_judged_watch,Retained after boundary review. 腾景科技: Boundary watch: optical communication and fiber-laser components connect to high-value photonics supply chains. It is smaller than direct leaders but has a real precision photonics niche. triage 61.28; moat 50.32; technology 76.42; market 47.05; quality 64.79; governance 68.95. Special dimension: 光通信/激光精密光元件.,,,,,,,1,
688196,卓越新能,SSE,star_market,制造业,2019-11-21,boundary_pending,营收 28.8亿、毛利 11.2%；ROE18-25 22/25/11/11/17/3/5/5，近三年中位 5.4%,政策周期穿越+烃基柴油放量,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
688197,首药控股,SSE,star_market,制造业,2022-03-23,boundary_pending,营收 0.1亿、毛利 96.9%；ROE18-25 -61/-393/-196/-18/-17/-23/-17，其中 7 年为负,核心品种获批,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
688198,佰仁医疗,SSE,star_market,制造业,2019-12-09,boundary_pending,营收 6.2亿、毛利 89.2%；ROE18-25 22/28/7/6/9/10/12/15，近三年中位 12.1%、最低 5.7%——回报结构本身成立，但规模或毛利未达逐家深判门槛,介入瓣放量与集采后模型验证后复核,2026-08-10T00:00:00+00:00,watch,boundary_judged_watch,Retained after boundary review. 佰仁医疗: Implantable biological valve and surgical biomaterial platform; retained as a boundary high-barrier implantable-device case. triage 66.42; moat 59.29; technology 75.64; market 58.82; quality 75.61; governance 68.50.,,,,,,,1,
688199,久日新材,SSE,star_market,制造业,2019-11-05,boundary_pending,营收 14.9亿、毛利 15.7%；ROE18-25 25/22/5/6/2/-4/-2/1，其中 2 年为负,盈利中枢重建,2026-08-10T00:00:00+00:00,watch,boundary_judged_watch,Watch. 久日新材: 久日新材有光引发剂、单体、光固化材料和光刻胶/半导体电子化学材料布局，研发平台有价值但景气和竞争波动较大。 triage 48.73; moat 43.75; technology 55.88; market 53.63; quality 46.27; governance 67.85.,,,,,,,1,
688200,华峰测控,SSE,star_market,制造业,2020-02-18,worth_attention,半导体测试机，ROE 波动对应设备周期，2025 已回升至 14.1%、毛利 73.8% 维持,§5.7.1 第3条 周期性弱势不降级,2026-08-09T00:00:00+00:00,watch,boundary_judged_watch,Retain. Its profitability and moat strength are both materially stronger than ordinary back-end equipment companies.,L2,D-产业链爆发/关键瓶颈型,,高估,模拟测试机国产垄断+恢复性高增（FY2025+60.5%、Q1'26+52.1%）真实，但市值1013亿已达bull case 2028合理市值的约146%，PE-TTM 178x/PB25.1处历史99.5%+分位，透支远超2-3年窗口。定高估，不入池。,yes,210,2026-08-23T21:38:14+00:00
688201,ST信安,SSE,star_market,信息传输、软件和信息技术服务业,2021-04-21,boundary_pending,营收 5.4亿、毛利 69.2%；ROE18-25 33/28/27/18/16/2/-4/2，近三年中位 1.6%,摘帽复核（需核验）,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
688202,美迪西,SSE,star_market,科学研究和技术服务业,2019-11-05,boundary_pending,临床前CRO，毛利已由高位降至17.4%、ROE-8.3%；产能过剩价格战,订单价格企稳+产能利用回升,2026-08-09T00:00:00+00:00,,,,,,,,,,0,
688203,海正生材,SSE,star_market,制造业,2022-08-16,boundary_pending,营收 8.5亿、毛利 10.7%；ROE18-25 10/8/22/6/5/3/2/1，近三年中位 2.4%,成本与需求验证,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
688205,德科立,SSE,star_market,制造业,2022-08-09,boundary_pending,2026H1 中报核对（2026-08-23）：营收 5.45 亿(+25.8%)、归母 0.98 亿(+249.7%)、ROE 4.1%（25H1 1.2%）、毛利 25.5%（25H1 26.3%）；与 07 月预告「预增」一致（预告 217~277%，实际 250%）——同业对照结论不变；维持 boundary_pending。前判（2025年报+26Q1+中报预告，2026-08-09）：光传输子系统与光模块，毛利27.6%、ROE3.1%,800G放量与盈利验证后复核,2026-08-23T00:00:00+00:00,watch,boundary_judged_watch,Retained after boundary review. 德科立: Optical communication module/device supplier with coherent/high-speed optical exposure; retained as a boundary optoelectronic component case. triage 75.84; moat 75.72; technology 95.12; market 71.27; quality 64.74; governance 70.89.,,,,,,,1,
688206,概伦电子,SSE,star_market,信息传输、软件和信息技术服务业,2021-12-28,boundary_pending,营收 4.8亿、毛利 86.9%；ROE18-25 -44/220/6/3/2/-3/-5/2，其中 3 年为负,规模化盈利与平台扩张后复核,2026-08-10T00:00:00+00:00,watch,boundary_judged_watch,Retained after boundary review. 概伦电子: EDA device-modeling and semiconductor simulation specialist; retained beside 华大九天 because the tool niche is differentiated and technically scarce. triage 71.56; moat 65.86; technology 81.85; market 64.32; quality 72.62; governance 70.09.,,,,,,,1,
688207,格灵深瞳,SSE,star_market,信息传输、软件和信息技术服务业,2022-03-17,boundary_pending,2026H1 中报复核（2026-08-23）：营收 0.50 亿(+18.7%)、归母 -0.95 亿(-19.0%)、ROE -4.4%（25H1 -4.0%）、毛利 32.7%（25H1 56.4%）——H1 仍亏损，多年亏损结构不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 1.6亿、毛利 33.4%；ROE18-25 -61/-152/-22/-12/2/-4/-10/-10，其中 7 年为负,场景化盈利闭环,2026-08-23T00:00:00+00:00,,,,,,,,,,0,
688208,道通科技,SSE,star_market,制造业,2020-02-13,worth_attention,L2 层，多年 ROE 结构稳定或上升，2025年报与2026Q1 未见护城河损坏,防3.1 ROE 检验通过；维持在池,2026-08-09T00:00:00+00:00,watch,direct_watch,"Retained. 道通科技: Direct watch: automotive diagnostic tools, repair terminals, TPMS, ADAS calibration, and EV-charging/energy products have global aftermarket channels, software/protocol libraries, and technician workflow lock-in. High quality metrics indicate real product power rather than generic hardware assembly. triage 74.77; moat 70.82; technology 76.76; market 82.50; quality 76.18; governance 67.24. Special dimension: 全球汽车诊断与维修终端.",L2,C-GARP成长型,,高估,汽车智能诊断全球双雄+订阅模式，FY2025+46%（扣非+60.7%）验证强劲，PE-TTM 18.0处5年0.5%分位、PEG约0.63处低估带；2026Q1利润持平（充电桩与AI投入的费用前置、营收仍+17-19%）构成短期验证折扣，按从严定较低估。,yes,226,2026-08-23T21:38:14+00:00
688209,英集芯,SSE,star_market,制造业,2022-04-19,boundary_pending,营收 16.1亿、毛利 34.4%；ROE18-25 45/13/19/27/11/2/7/9，近三年中位 6.6%,车规工业突破,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
688210,统联精密,SSE,star_market,制造业,2021-12-27,boundary_pending,营收 8.6亿、毛利 34.2%；ROE18-25 -2/16/26/15/8/5/6/-0，其中 2 年为负,钛合金等新工艺放量,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
688211,中科微至,SSE,star_market,制造业,2021-10-26,boundary_pending,营收 25.4亿、毛利 19.5%；ROE18-25 68/62/33/18/-3/1/-2/-3，其中 3 年为负,海外与非快递场景,2026-08-10T00:00:00+00:00,,,,,,,,,,0,
688212,澳华内镜,SSE,star_market,制造业,2021-11-15,boundary_pending,2026H1 中报复核（2026-08-23）：营收 2.80 亿(+7.4%)、归母 -0.86 亿(-110.0%)、ROE -6.8%（25H1 -3.1%）、毛利 63.9%（25H1 62.4%）——H1 ROE 折年约 -13.5% 仍低于 10%，回报不足结论不变；维持 boundary_pending。前判（2025年报+2026Q1，2026-08-10）：营收 7.7亿、毛利 65.2%；ROE18-25 -2/11/4/9/2/4/2/1，近三年中位 1.5%,高端机型放量后复核,2026-08-23T00:00:00+00:00,watch,boundary_judged_watch,"Retained after boundary review. 澳华内镜: Domestic endoscopy platform; retained because endoscope optics, image processing, and hospital adoption are hard to copy quickly. triage 61.81; moat 56.73; technology 74.66; market 54.97; quality 63.07; governance 66.75.",,,,,,,1,
